"","long","lat","smp","calle","num","tipo1_16","tipo2_16","pisos_16","nombre","observacio","barrio","comuna","X5_dig","X4_dig","X3_dig","X2_dig","rama","subrama","ssrama"
"17798",-58.37776,-34.60426,"001-012-009A","ESMERALDA",339,"E","OFICINAS",9,"","","SAN NICOLAS",1,1,0,0,0,"EDIFICIOS","OFICINAS",""
"17799",-58.37776,-34.60426,"001-012-009A","ESMERALDA",337,"L","LOTERIA",1,"","","SAN NICOLAS",1,92400,9240,924,92,"SERVICIOS DE ESPARCIMIENTO, CULTURALES Y DEPORTIVOS","LOTERIA",""
"17800",-58.37776,-34.60426,"001-012-009A","ESMERALDA",333,"L","CAFE BAR",1,"","","SAN NICOLAS",1,55211,5521,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","BAR - CAFÉ - CONFITERIA - PUB"
"17801",-58.37777,-34.60458,"001-012-014A","ESMERALDA",301,"L","BANCO",2,"NUEVO BANCO DEL CHACO S.A.","","SAN NICOLAS",1,65210,6521,652,65,"INTERMEDIACION FINANCIERA Y AUXILIARES","SUCURSAL BANCARIA",""
"17802",-58.37777,-34.60458,"001-012-014A","SARMIENTO",779,"L","BANCO",1,"NUEVO BANCO DEL CHACO S.A.","","SAN NICOLAS",1,65210,6521,652,65,"INTERMEDIACION FINANCIERA Y AUXILIARES","SUCURSAL BANCARIA",""
"17803",-58.37759,-34.60448,"001-012-016","SARMIENTO",775,"EDU","CERRADO",2,"","TAPIADO","SAN NICOLAS",1,10,0,0,0,"EDIFICIOS","CERRADO",""
"17804",-58.37714,-34.60136,"001-014-003","TUCUMAN",724,"L","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17805",-58.37714,-34.60136,"001-014-003","TUCUMAN",730,"E","DEPARTAMENTOS",5,"","","SAN NICOLAS",1,2,0,0,0,"EDIFICIOS","DEPARTAMENTOS",""
"17806",-58.37714,-34.60136,"001-014-003","TUCUMAN",732,"L","RESTAURANTE",1,"","","SAN NICOLAS",1,55204,5520,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","RESTAURANT"
"17807",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","CUADROS (VENTA)",1,"","","SAN NICOLAS",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"17808",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","CUADROS (VENTA)",1,"","","SAN NICOLAS",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"17809",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","CUADROS (VENTA)",1,"","","SAN NICOLAS",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"17810",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","CASA DE FOTOGRAFIA",1,"","","SAN NICOLAS",1,74940,7494,749,74,"SERVICIOS EMPRESARIALES","SERVICIOS EMPRESARIALES NCP","SERVICOS DE FOTOGRAFIA"
"17811",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","CASA DE FOTOGRAFIA",1,"","","SAN NICOLAS",1,74940,7494,749,74,"SERVICIOS EMPRESARIALES","SERVICIOS EMPRESARIALES NCP","SERVICOS DE FOTOGRAFIA"
"17812",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","CASA DE FOTOGRAFIA",1,"","","SAN NICOLAS",1,74940,7494,749,74,"SERVICIOS EMPRESARIALES","SERVICIOS EMPRESARIALES NCP","SERVICOS DE FOTOGRAFIA"
"17813",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LIBRERIA COMERCIAL",1,"","","SAN NICOLAS",1,52383,5238,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","LIBRERÍA, PAPELERIA"
"17814",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LIBRERIA COMERCIAL",1,"","","SAN NICOLAS",1,52383,5238,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","LIBRERÍA, PAPELERIA"
"17815",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","INSUMOS PC",1,"","","SAN NICOLAS",1,52395,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","ELEMENTOS DE COMPUTACION, MAQUINAS Y EQUIPOS PARA OFICINA"
"17816",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17817",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17818",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17819",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","PEDICURIA",1,"","","SAN NICOLAS",1,93020,9302,930,93,"OTROS SERVICIOS","PELUQUERIA Y TRATAMIENTOS DE BELLEZA",""
"17820",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","DISQUERIA",1,"","","SAN NICOLAS",1,52356,5235,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","ARTS. PARA EL HOGAR"
"17821",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","I",1,"","","SAN NICOLAS",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"17822",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","I",1,"","","SAN NICOLAS",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"17823",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","PODOLOGIA",1,"","","SAN NICOLAS",1,93020,9302,930,93,"OTROS SERVICIOS","PELUQUERIA Y TRATAMIENTOS DE BELLEZA",""
"17824",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","ARTICULOS REGIONALES",1,"","","SAN NICOLAS",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"17825",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","ARREGLO DE ROPA",1,"","","SAN NICOLAS",1,52690,5269,526,52,"COMERCIO","REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS","REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS"
"17826",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","CENTRO DE ESTETICA CORPORAL",1,"","","SAN NICOLAS",1,93020,9302,930,93,"OTROS SERVICIOS","PELUQUERIA Y TRATAMIENTOS DE BELLEZA",""
"17827",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","ARTICULOS ELECTRONICOS",1,"","","SAN NICOLAS",1,52355,5235,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","ARTS. PARA EL HOGAR"
"17828",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","ARTICULOS ELECTRONICOS",1,"","","SAN NICOLAS",1,52355,5235,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","ARTS. PARA EL HOGAR"
"17829",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","COMIDA RAPIDA",1,"","","SAN NICOLAS",1,55202,5520,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","COMIDAS PARA LLEVAR"
"17830",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","COMPRA VENTA DE ORO",1,"","","SAN NICOLAS",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"17831",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","AGENCIA DE VIAJES Y TURISMO",1,"","","SAN NICOLAS",1,63430,6343,634,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS TURISTICOS","AGENCIAS DE TURISMO Y VIAJES"
"17832",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","IMPRENTA",1,"","","SAN NICOLAS",1,22210,2221,222,22,"EDICION E IMPRESIÓN","EDICION E IMPRESIÓN",""
"17833",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","SERVICIOS (OTROS)",1,"","","SAN NICOLAS",1,74990,7499,749,74,"SERVICIOS EMPRESARIALES","SERVICIOS EMPRESARIALES NCP",""
"17834",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","TELEFONIA CELULAR",1,"","","SAN NICOLAS",1,64202,6420,642,64,"SERVICIO DE CORREO Y TELECOMUNICACIONES","SERVICIO DE TELECOMUNICACIONES","TELEFONIA CELULAR"
"17835",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","SANTERIA",1,"","","SAN NICOLAS",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"17836",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","TELEFONIA CELULAR",1,"","","SAN NICOLAS",1,64202,6420,642,64,"SERVICIO DE CORREO Y TELECOMUNICACIONES","SERVICIO DE TELECOMUNICACIONES","TELEFONIA CELULAR"
"17837",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","AGENCIA DE VIAJES Y TURISMO",1,"","","SAN NICOLAS",1,63430,6343,634,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS TURISTICOS","AGENCIAS DE TURISMO Y VIAJES"
"17838",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","AGENCIA DE VIAJES Y TURISMO",1,"","","SAN NICOLAS",1,63430,6343,634,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS TURISTICOS","AGENCIAS DE TURISMO Y VIAJES"
"17839",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17840",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17841",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17842",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17843",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17844",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17845",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17846",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17847",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17848",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17849",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17850",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17851",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17852",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17853",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17854",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17855",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17856",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17857",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17858",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17859",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17860",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17861",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17862",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17863",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17864",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17865",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","LENCERIA",1,"","","SAN NICOLAS",1,52331,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"17866",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","TELEFONIA CELULAR",1,"","","SAN NICOLAS",1,64202,6420,642,64,"SERVICIO DE CORREO Y TELECOMUNICACIONES","SERVICIO DE TELECOMUNICACIONES","TELEFONIA CELULAR"
"17867",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","IMPRENTA",1,"","","SAN NICOLAS",1,22210,2221,222,22,"EDICION E IMPRESIÓN","EDICION E IMPRESIÓN",""
"17868",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","BAR",1,"","","SAN NICOLAS",1,55211,5521,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","BAR - CAFÉ - CONFITERIA - PUB"
"17869",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","BAR",1,"","","SAN NICOLAS",1,55211,5521,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","BAR - CAFÉ - CONFITERIA - PUB"
"17870",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","CAFE",1,"","","SAN NICOLAS",1,55211,5521,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","BAR - CAFÉ - CONFITERIA - PUB"
"17871",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","REPARACION DE AUDIO Y VIDEO",1,"","","SAN NICOLAS",1,52620,5262,526,52,"COMERCIO","REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS","REPARACION DE ART. ELECTRICOS DE USO DOMESTICO"
"17872",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","JOYERIA",1,"","","SAN NICOLAS",1,52372,5237,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OPTICA, FOTOGRAFIA, RELOJERIA, JOYERIA"
"17873",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","MERCERIA",1,"","","SAN NICOLAS",1,52321,5232,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRODUCTOS TEXTILES"
"17874",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","ARTICULOS REGIONALES",1,"","","SAN NICOLAS",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"17875",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","PELUQUERIA",1,"","","SAN NICOLAS",1,93020,9302,930,93,"OTROS SERVICIOS","PELUQUERIA Y TRATAMIENTOS DE BELLEZA",""
"17876",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","PELUQUERIA",1,"","","SAN NICOLAS",1,93020,9302,930,93,"OTROS SERVICIOS","PELUQUERIA Y TRATAMIENTOS DE BELLEZA",""
"17877",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","RECARGA DE CARTUCHOS",1,"","","SAN NICOLAS",1,74990,7499,749,74,"SERVICIOS EMPRESARIALES","SERVICIOS EMPRESARIALES NCP",""
"17878",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","CERRAJERIA",1,"","","SAN NICOLAS",1,52690,5269,526,52,"COMERCIO","REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS","REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS"
"17879",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","ALQUILER AUTOS",1,"","","SAN NICOLAS",1,71110,7111,711,71,"ALQUILER DE MAQUINARIA Y EQUIPO, ALQUILER DE EFECTOS PERSONALES","ALQUILER DE EQUIPO DE TRANSPORTE","ALQUILER DE EQUIPO DE TRANSPORTE"
"17880",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","REMISERIA",1,"","","SAN NICOLAS",1,60222,6022,602,60,"SERVICIO DE TRANSPORTE","SERVICIO DE TRANSPORTE AUTOMOTOR DE PASAJEROS","REMISES"
"17881",-58.37776,-34.60158,"001-014-008B","TUCUMAN",764,"LG","PESCA (VENTA DE ARTS.)",1,"","","SAN NICOLAS",1,52394,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","ART. DE DEPORTE Y ESPARCIMIENTO"
"17882",-58.37776,-34.60158,"001-014-008B","TUCUMAN",766,"E","DEPARTAMENTOS",16,"","","SAN NICOLAS",1,2,0,0,0,"EDIFICIOS","DEPARTAMENTOS",""
"17883",-58.37776,-34.60158,"001-014-008B","TUCUMAN",768,"GAP","GARAGE PRIVADO",1,"","","SAN NICOLAS",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"17884",-58.37776,-34.60158,"001-014-008B","ESMERALDA",567,"L","AGENCIA DE VIAJES Y TURISMO",1,"","","SAN NICOLAS",1,63430,6343,634,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS TURISTICOS","AGENCIAS DE TURISMO Y VIAJES"
"17885",-58.37776,-34.60158,"001-014-008B","ESMERALDA",565,"L","DISCOTECA",1,"","","SAN NICOLAS",1,92191,9219,921,92,"SERVICIOS DE ESPARCIMIENTO, CULTURALES Y DEPORTIVOS","TV. RADIO, ESPECTACULOS, CULTURALES",""
"17886",-58.378,-34.60202,"001-014-016","ESMERALDA",541,"EDU","HOTEL",7,"ESMERALDA PALACE","","SAN NICOLAS",1,55122,5512,551,55,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA","HOTEL"
"17887",-58.37718,-34.60012,"001-015-002","VIAMONTE",724,"L","PANADERIA (ELABORACION)",1,"","","SAN NICOLAS",1,15419,1541,154,15,"ELABORACION DE PRODUCTOS ALIMENTICIOS Y BEBIDAS","ELABORACION DE PRODUCTOS ALIMENTICIOS","ELABORACION DE PRODUCTOS DE PANADERIA"
"17888",-58.37718,-34.60012,"001-015-002","VIAMONTE",726,"E","DEPARTAMENTOS",7,"","","SAN NICOLAS",1,2,0,0,0,"EDIFICIOS","DEPARTAMENTOS",""
"17889",-58.37718,-34.60012,"001-015-002","VIAMONTE",728,"L","PANADERIA (ELABORACION)",1,"","","SAN NICOLAS",1,15419,1541,154,15,"ELABORACION DE PRODUCTOS ALIMENTICIOS Y BEBIDAS","ELABORACION DE PRODUCTOS ALIMENTICIOS","ELABORACION DE PRODUCTOS DE PANADERIA"
"17890",-58.37777,-34.60066,"001-015-014A","ESMERALDA",641,"L","COMPRA VENTA DE ORO",1,"","","SAN NICOLAS",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"17891",-58.37777,-34.60066,"001-015-014A","ESMERALDA",639,"GA","GARAGE",3,"","","SAN NICOLAS",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"17892",-58.37777,-34.60066,"001-015-014A","ESMERALDA",637,"L","JOYERIA",1,"","","SAN NICOLAS",1,52372,5237,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OPTICA, FOTOGRAFIA, RELOJERIA, JOYERIA"
"17893",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17894",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","JOYERIA",1,"","","SAN NICOLAS",1,52372,5237,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OPTICA, FOTOGRAFIA, RELOJERIA, JOYERIA"
"17895",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","CUADROS (VENTA)",1,"","","SAN NICOLAS",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"17896",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17897",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17898",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17899",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17900",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17901",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17902",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17903",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17904",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17905",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17906",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","ANTIGUEDADES",1,"","","SAN NICOLAS",1,52400,5240,524,52,"COMERCIO","VENTA AL POR MENOR DE ARTICULOS USADOS",""
"17907",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"17908",-58.3778,-34.60091,"001-015-016","ESMERALDA",621,"LG","LOCAL CERRADO",1,"","","SAN NICOLAS",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
